Run,BioSample,BioProject,Source,Location,Lat,Lon,Env,MHET_Abundance
SRR6988750,SAMN08777689,PRJNA443658,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,4.168052553
SRR6996010,SAMN08784154,PRJNA445426,peat metagenome,Sweden: Stordalen Mire,68.2,19.03,bog,68.22628646
SRR6996011,SAMN08784153,PRJNA445426,peat metagenome,Sweden: Stordalen Mire,68.2,19.03,bog,107.1428571
SRR7039829,SAMN08939786,PRJNA450472,hot springs metagenome,Malaysia: Ulu Slim,3.89,101.49,hotspring,0.091990524
SRR7067823,SAMN08778269,PRJNA442910,hot springs metagenome,,40.6614,-119.3661,hotspring,0.844237929
SRR7082965,SAMN08985428,PRJNA453670,bioreactor metagenome,,45.386549,11.91084,landfill,0.171891699
SRR7082971,SAMN08985414,PRJNA453670,bioreactor metagenome,,45.386549,11.91084,landfill,0.865056377
SRR7082973,SAMN08985421,PRJNA453670,bioreactor metagenome,,45.386549,11.91084,landfill,0.876159044
SRR7082974,SAMN08985417,PRJNA453670,bioreactor metagenome,,45.386549,11.91084,landfill,0.285657438
SRR7082981,SAMN08985422,PRJNA453670,bioreactor metagenome,,45.386549,11.91084,landfill,0.564206725
SRR7082984,SAMN08985425,PRJNA453670,bioreactor metagenome,,45.386549,11.91084,landfill,1.046901173
SRR7142031,SAMN09092584,PRJNA465151,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,4.879482657
SRR7142032,SAMN09092584,PRJNA465151,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,4.547001126
SRR7142039,SAMN09092597,PRJNA465153,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,12.71103896
SRR7142040,SAMN09092597,PRJNA465153,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,14.27606612
SRR7142637,SAMN09092562,PRJNA465155,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,7.904089921
SRR7142638,SAMN09092562,PRJNA465155,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,8.388281305
SRR7142639,SAMN09091666,PRJNA465154,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,3.955808915
SRR7142640,SAMN09091666,PRJNA465154,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,3.285777413
SRR7473442,SAMN09580624,PRJNA479576,metagenome,,23.69,83.68,hotspring,0.456736869
SRR7473443,SAMN09580623,PRJNA479576,metagenome,India:Chattisgarh,23.69,83.68,hotspring,0.688902409
SRR7473445,SAMN09580621,PRJNA479576,metagenome,India:Chattisgarh,23.69,83.68,hotspring,0.091588511
SRR7497675,SAMN09200282,PRJNA465894,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,2.170667866
SRR7497677,SAMN09202571,PRJNA465895,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,1.041632653
SRR7497678,SAMN09200423,PRJNA465896,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,1.70583956
SRR7497679,SAMN09200281,PRJNA465897,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,1.542866768
SRR7497680,SAMN09200422,PRJNA465898,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,1.430963344
SRR7497722,SAMN09200280,PRJNA465900,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,2.165748237
SRR7497727,SAMN09202573,PRJNA465902,wetland metagenome,,35.9061,-76.1569,wetland,1.069236822
SRR7497728,SAMN09202572,PRJNA465899,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,0.53578316
SRR7497733,SAMN09202721,PRJNA465901,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,0.813573691
SRR7497946,SAMN09200421,PRJNA465903,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,1.717866614
SRR7497947,SAMN09200279,PRJNA465905,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,0.503829101
SRR7497948,SAMN09200348,PRJNA465904,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,1.539822388
SRR7498026,SAMN09200420,PRJNA465906,wetland metagenome,,35.9061,-76.1569,wetland,0.441831761
SRR7498049,SAMN09202722,PRJNA465907,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,1.429458997
SRR7498050,SAMN09200419,PRJNA465910,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,0.427104036
SRR7498056,SAMN09202730,PRJNA465909,wetland metagenome,,35.9061,-76.1569,wetland,2.184721882
SRR7499255,SAMN09200278,PRJNA465911,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,0.921964242
SRR7499317,SAMN09202574,PRJNA465912,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,0.959081217
SRR7499366,SAMN09200277,PRJNA465913,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,2.100347075
SRR7499979,SAMN09202575,PRJNA465914,wetland metagenome,,35.9061,-76.1569,wetland,1.284270534
SRR7499980,SAMN09200276,PRJNA465915,wetland metagenome,,35.9061,-76.1569,wetland,0.73721809
SRR7500322,SAMN09200338,PRJNA465916,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,2.7920434
SRR7500465,SAMN09202731,PRJNA465917,wetland metagenome,USA: North Carolina,35.9061,-76.1569,wetland,3.229890172
SRR7754705,NA,NA,NA,NA,NA,NA,petroleum,0.097810077
SRR7778150,SAMN09932756,PRJNA488358,compost metagenome,Germany: Experimental Botanical Garden Goettingen,51.556278,9.9545,compost,0.68602261
SRR7778151,SAMN09932785,PRJNA488358,compost metagenome,,51.556278,9.9545,compost,0.764936944
SRR7778152,SAMN09932809,PRJNA488358,compost metagenome,Germany: Experimental Botanical Garden Goettingen,51.556278,9.9545,compost,0.518457072
SRR7778153,SAMN09932745,PRJNA488358,compost metagenome,,51.556278,9.9545,compost,1.869369369
SRR7778154,SAMN09932848,PRJNA488358,compost metagenome,Germany: Experimental Botanical Garden Goettingen,51.556278,9.9545,compost,0.378104436
SRR7778155,SAMN09932597,PRJNA488358,compost metagenome,,51.556278,9.9545,compost,2.40332005
SRR7778156,SAMN09932763,PRJNA488358,compost metagenome,,51.556278,9.9545,compost,1.824426754
SRR7778157,SAMN09932764,PRJNA488358,compost metagenome,,51.556278,9.9545,compost,2.153679654
SRR7778158,SAMN09932603,PRJNA488358,compost metagenome,Germany: Experimental Botanical Garden Goettingen,51.556278,9.9545,compost,1.890414146
SRR7778161,SAMN09932757,PRJNA488358,compost metagenome,,51.556278,9.9545,compost,2.081998719
SRR7778162,SAMN09932758,PRJNA488358,compost metagenome,Germany: Experimental Botanical Garden Goettingen,51.556278,9.9545,compost,1.500482083
SRR7778164,SAMN09932325,PRJNA488358,compost metagenome,Germany: Experimental Botanical Garden Goettingen,51.556278,9.9545,compost,1.871152838
SRR7903765,SAMN10130911,PRJNA493162,metagenome,,43.988333,145.651389,hotspring,5.326015053
SRR7904192,SAMN10112123,PRJNA492846,compost metagenome,Germany: Experimental Botanical Garden Goettingen,51.556278,9.9545,compost,0.267099901
SRR7904193,SAMN10112148,PRJNA492846,compost metagenome,Germany: Experimental Botanical Garden Goettingen,51.556278,9.9545,compost,7.978201301
SRR7904196,SAMN10112120,PRJNA492846,compost metagenome,Germany: Experimental Botanical Garden Goettingen,51.556278,9.9545,compost,3.357189179
SRR7974393,SAMN08779672,PRJNA444458,plant metagenome,,30.387,-97.7301,phyllosphere,8.214649191
SRR7976138,SAMN08779502,PRJNA444394,soil metagenome,,37.83,-122.29,compost,2.641559261
SRR7976140,SAMN08779503,PRJNA444396,soil metagenome,,37.83,-122.29,compost,2.816311973
SRR7976141,SAMN08779552,PRJNA444398,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,7.880398671
SRR7976142,SAMN08779552,PRJNA444398,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,16.3713796
SRR7976143,SAMN08779504,PRJNA444399,soil metagenome,,37.83,-122.29,compost,2.081852782
SRR7976144,SAMN08779504,PRJNA444399,soil metagenome,,37.83,-122.29,compost,2.596340379
SRR7976145,SAMN08779505,PRJNA444400,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,14.47847505
SRR7976146,SAMN08779505,PRJNA444400,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,18.55306799
SRR7976231,SAMN08779508,PRJNA444405,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,3.714285714
SRR7976232,SAMN08779508,PRJNA444405,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,1.747437092
SRR7976233,SAMN08779509,PRJNA444407,soil metagenome,,37.83,-122.29,compost,0.314529221
SRR7976234,SAMN08779509,PRJNA444407,soil metagenome,,37.83,-122.29,compost,0.380952381
SRR7976239,SAMN08779517,PRJNA444411,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,2.459416682
SRR7976242,SAMN08779519,PRJNA444414,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,3.894080997
SRR7976243,SAMN08779519,PRJNA444414,soil metagenome,"USA: Emeryville, California",37.83,-122.29,compost,2.447163515
SRR8127590,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,5.109666149
SRR8127591,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,5.040322581
SRR8127593,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.435405778
SRR8127594,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,5.146683673
SRR8127598,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,2.165354331
SRR8127600,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.551136364
SRR8127601,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,1.763252471
SRR8127605,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.472222222
SRR8127606,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,7.662679075
SRR8127607,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.442651099
SRR8127609,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,1.951148307
SRR8127610,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.797289667
SRR8127611,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,1.716701173
SRR8127612,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,4.032905297
SRR8127614,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,5.6711146
SRR8127615,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.205980066
SRR8127617,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,1.662391476
SRR8127618,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,1.767399267
SRR8127619,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.501055595
SRR8127620,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,2.045918367
SRR8127621,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,2.57837549
SRR8127623,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,4.847336751
SRR8127624,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,5.494505495
SRR8127625,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,1.785714286
SRR8127626,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,5.143923241
SRR8127628,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.475228475
SRR8127629,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.571428571
SRR8127630,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,2.234950584
SRR8127632,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.412305516
SRR8127633,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,5.09281015
SRR8127635,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.434065934
SRR8127636,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,6.797506739
SRR8127637,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,1.768121042
SRR8127638,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,5.135773318
SRR8127639,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,5.511938058
SRR8127640,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.382575122
SRR8127641,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,2.052808303
SRR8127642,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,3.435204928
SRR8127645,SAMN10334111,PRJNA498754,soil metagenome,Taiwan: Taiwan Agricultural Research Institute,25.105497,121.597366,compost,2.166811847
SRR8191144,NA,NA,NA,NA,NA,NA,wetland,1.966966927
SRR8191145,NA,NA,NA,NA,NA,NA,wetland,1.901548843
SRR8357215,SAMN10617820,PRJNA508469,activated sludge metagenome,China:Shenzhen,22.3229,114.0335,landfill,0.852720708
SRR8357216,SAMN10617821,PRJNA508469,activated sludge metagenome,China:Shenzhen,22.3229,114.0335,landfill,0.493035868
SRR8449813,SAMN10350574,PRJNA502703,landfill metagenome,,43.442,-80.577,landfill,0.097388432
SRR8449814,SAMN10350766,PRJNA502704,groundwater metagenome,,43.442,-80.577,landfill,0.022100424
SRR8449815,SAMN10350573,PRJNA502705,landfill metagenome,"Canada: Waterloo, Ontario",43.442,-80.577,landfill,0.016933998
SRR8449827,SAMN10350495,PRJNA502706,groundwater metagenome,"Canada: Waterloo, Ontario",43.442,-80.577,landfill,0.049049806
SRR8542065,SAMN10863920,PRJNA518428,landfill metagenome,,43.442,-80.577,landfill,0.096308186
SRR8543691,SAMN10864039,PRJNA518467,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,43.1547619
SRR8543692,SAMN10864427,PRJNA518475,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,28.83928571
SRR8543694,SAMN10864038,PRJNA518469,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,12.07142857
SRR8543695,SAMN10864035,PRJNA518474,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,62.77363728
SRR8543699,SAMN10864050,PRJNA518476,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,78.78302129
SRR8543700,SAMN10864424,PRJNA518477,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,7.142857143
SRR8543701,SAMN10864032,PRJNA518482,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,10.41666667
SRR8543702,SAMN10864034,PRJNA518478,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,7.69969278
SRR8543709,SAMN10864049,PRJNA518483,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,3.603896104
SRR8543711,SAMN10864261,PRJNA518480,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,4.933035714
SRR8543777,SAMN10864030,PRJNA518486,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,4.907084785
SRR8543780,SAMN10864262,PRJNA518487,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,3.640230173
SRR8543781,SAMN10864047,PRJNA518489,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,8.388704319
SRR8543782,SAMN10864048,PRJNA518488,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,4.965108235
SRR8543785,SAMN10864029,PRJNA518491,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,2.83218126
SRR8543786,SAMN10864362,PRJNA518493,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,10.49710024
SRR8543787,SAMN10864366,PRJNA518494,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,2.940993193
SRR8543788,SAMN10864046,PRJNA518316,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,2.583026292
SRR8543789,SAMN10864305,PRJNA518495,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,0.451407329
SRR8543790,SAMN10864428,PRJNA518317,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,5.218202923
SRR8543792,SAMN10863910,PRJNA518320,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,7.25931677
SRR8543793,SAMN10864027,PRJNA518319,phyllosphere metagenome,USA: Michigan,42.39,-85.37,phyllosphere,0.943181818
SRR8863378,SAMN10864102,PRJNA518217,hot springs metagenome,USA: Wyoming,44.5387,-110.798,hotspring,0.017613101
SRR9001935,SAMN11536904,PRJNA540576,hot springs metagenome,,42.53,-8.3,hotspring,0.077812309
SRR9016293,SAMN11579489,PRJNA534413,activated sludge metagenome,China:Guangzhou,23.0748,113.1536,landfill,0.691100721
SRR9016294,SAMN11579490,PRJNA534413,activated sludge metagenome,China:Guangzhou,23.0748,113.1536,landfill,4.156175457
SRR9016295,SAMN11579491,PRJNA534413,activated sludge metagenome,China:Guangzhou,23.0748,113.1536,landfill,1.825789765
SRR9016296,SAMN11579492,PRJNA534413,activated sludge metagenome,China:Guangzhou,23.0748,113.1536,landfill,1.410826193
SRR9016297,SAMN11579493,PRJNA534413,activated sludge metagenome,China:Guangzhou,23.0748,113.1536,landfill,0.435530039
SRR9016298,SAMN11579494,PRJNA534413,activated sludge metagenome,China:Guangzhou,23.0748,113.1536,landfill,1.242308971
SRR9166103,SAMN11909972,PRJNA540300,soil metagenome,"USA:Zion Landfill, Zion, Illinois",42.2712,-87.5025,landfill,8.953304313
SRR9166104,NA,NA,NA,NA,NA,NA,landfill,3.519878166
SRR9166105,SAMN11909973,PRJNA540300,soil metagenome,"USA:Zion Landfill, Zion, Illinois",42.2712,-87.5025,landfill,13.98142217
SRR9166107,NA,NA,NA,NA,NA,NA,landfill,0.904533566
SRR9166108,NA,NA,NA,NA,NA,NA,landfill,1.208791209
SRR9166111,SAMN11909976,PRJNA540300,soil metagenome,"USA:Zion Landfill, Zion, Illinois",42.2712,-87.5025,landfill,5.578055965
SRR9166112,SAMN11909975,PRJNA540300,soil metagenome,"USA:Zion Landfill, Zion, Illinois",42.2712,-87.5025,landfill,23.5380117
SRR9166113,SAMN11909977,PRJNA540300,soil metagenome,"USA:Zion Landfill, Zion, Illinois",42.2712,-87.5025,landfill,6.846374046
SRR9166114,SAMN11909978,PRJNA540300,soil metagenome,"USA:Zion Landfill, Zion, Illinois",42.2712,-87.5025,landfill,10.18907563
SRR9166115,SAMN11909979,PRJNA540300,soil metagenome,"USA:Zion Landfill, Zion, Illinois",42.2712,-87.5025,landfill,5.042016807
SRR9166116,SAMN11909980,PRJNA540300,soil metagenome,"USA:Zion Landfill, Zion, Illinois",42.2712,-87.5025,landfill,1.995464853
SRR9166117,SAMN11909981,PRJNA540300,soil metagenome,"USA:Zion Landfill, Zion, Illinois",42.2712,-87.5025,landfill,6.634993447
SRR9166119,NA,NA,NA,NA,NA,NA,landfill,2.036802922
SRR9166120,NA,NA,NA,NA,NA,NA,landfill,2.139758388
SRR9166121,NA,NA,NA,NA,NA,NA,landfill,1.167198723
SRR9166123,NA,NA,NA,NA,NA,NA,landfill,1.24501992
SRR9166125,NA,NA,NA,NA,NA,NA,landfill,1.101556616
SRR9166126,NA,NA,NA,NA,NA,NA,landfill,1.210011031
SRR9166127,NA,NA,NA,NA,NA,NA,landfill,1.141201514
SRR9312610,SAMN12070232,PRJNA549056,compost metagenome,,44.58,-72.32,compost,1.200389315
SRR9312611,SAMN12070233,PRJNA549056,compost metagenome,"USA:Vermont,Greensboro",44.58,-72.32,compost,1.491033649
SRR9312615,SAMN12070229,PRJNA549056,compost metagenome,,44.58,-72.32,compost,0.541651443
SRR9312622,SAMN12070238,PRJNA549056,compost metagenome,,44.58,-72.32,compost,0.346840659
SRR9312623,SAMN12070239,PRJNA549056,compost metagenome,,44.58,-72.32,compost,0.362372983
SRR9312624,SAMN12070236,PRJNA549056,compost metagenome,,44.58,-72.32,compost,0.666173205
SRR9312625,SAMN12070237,PRJNA549056,compost metagenome,,44.58,-72.32,compost,0.265122265
SRR9312626,SAMN12070234,PRJNA549056,compost metagenome,,44.58,-72.32,compost,2.604034509
SRR9312628,SAMN12070242,PRJNA549056,compost metagenome,,44.58,-72.32,compost,0.542173905
SRR9312629,SAMN12070243,PRJNA549056,compost metagenome,,44.58,-72.32,compost,0.616676755
SRR9312630,SAMN12070245,PRJNA549056,compost metagenome,,44.58,-72.32,compost,0.34592371
SRR9312632,SAMN12070249,PRJNA549056,compost metagenome,,44.58,-72.32,compost,1.421428571
SRR9312633,SAMN12070248,PRJNA549056,compost metagenome,,44.58,-72.32,compost,1.967068396
SRR9312635,SAMN12070246,PRJNA549056,compost metagenome,,44.58,-72.32,compost,0.157736689
SRR9332771,SAMN09935363,PRJNA488537,biofilm metagenome,Hungary: Bugyi,47.13,19.08,petroleum,2.842295877
SRR9650298,SAMN11532356,PRJNA539615,hot springs metagenome,USA: Wyoming,44.5341,-110.798,hotspring,0.031083019
SRR9650299,SAMN11528525,PRJNA539614,hot springs metagenome,USA: Wyoming,44.5341,-110.798,hotspring,0.010288881
SRR9656206,SAMN12233258,PRJNA553262,soil metagenome,China:Shandong province,37.816,119.111,wetland,0.908756192
SRR9656207,SAMN12233259,PRJNA553262,soil metagenome,,37.816,119.111,wetland,1.810593765
SRR9691018,SAMN12282990,PRJNA554750,soil metagenome,China: Leizhou,20.93,110.16,wetland,1.497974788
SRR9691019,SAMN12282989,PRJNA554750,soil metagenome,,22.44,113.63,wetland,1.18168509
SRR9691020,SAMN12282993,PRJNA554750,soil metagenome,,37.03,99.75,wetland,0.92273163
SRR9691021,SAMN12282982,PRJNA554750,soil metagenome,,30.04,104.03,wetland,1.303765955
SRR9691022,SAMN12282981,PRJNA554750,soil metagenome,,30.29,104.29,wetland,0.691312146
SRR9691023,SAMN12282984,PRJNA554750,soil metagenome,,29.91,107.24,wetland,1.374425829
SRR9691024,SAMN12282983,PRJNA554750,soil metagenome,,30,106.96,wetland,1.066182471
SRR9691025,SAMN12282986,PRJNA554750,soil metagenome,,26.86,104.25,wetland,4.29138832
SRR9691026,SAMN12282985,PRJNA554750,soil metagenome,,29.44,116.02,wetland,1.820926827
SRR9691027,SAMN12282988,PRJNA554750,soil metagenome,China: Yuanxiao,23.93,117.41,wetland,1.893311811
SRR9691028,SAMN12282987,PRJNA554750,soil metagenome,,24.88,102.66,wetland,1.909506457
SRR9691029,SAMN12282991,PRJNA554750,soil metagenome,China: Dongzhaigang,19.95,110.58,wetland,1.743724552
SRR9691030,SAMN12282992,PRJNA554750,soil metagenome,,37.3,96.86,wetland,0.133693432
SRR9691031,SAMN12282997,PRJNA554750,soil metagenome,,31.6,100,wetland,2.81637573
SRR9691032,SAMN12283003,PRJNA554750,soil metagenome,,27.7,100.86,wetland,0.782386861
SRR9691034,SAMN12283001,PRJNA554750,soil metagenome,,29.4,100.1,wetland,3.383707315
SRR9691035,SAMN12282998,PRJNA554750,soil metagenome,,31.28,92.1,wetland,1.614452803
SRR9691036,SAMN12282995,PRJNA554750,soil metagenome,,36.43,94.86,wetland,0.601537297
SRR9691037,SAMN12282996,PRJNA554750,soil metagenome,,33.92,102.81,wetland,1.905421714
SRR9691038,SAMN12282994,PRJNA554750,soil metagenome,,36.88,101.02,wetland,1.669818719
SRR9691039,SAMN12282999,PRJNA554750,soil metagenome,,30.48,91.1,wetland,3.007725573
SRR9691040,SAMN12283000,PRJNA554750,soil metagenome,,29.67,91.1,wetland,3.866692516
SRR9691041,SAMN12282979,PRJNA554750,soil metagenome,,31.21,120.4,wetland,1.859124634
SRR9691042,SAMN12282980,PRJNA554750,soil metagenome,,30.88,105.39,wetland,1.905899129
SRR9691043,SAMN12282975,PRJNA554750,soil metagenome,,37.76,119.15,wetland,0.184633181
SRR9691044,SAMN12282976,PRJNA554750,soil metagenome,,36.09,103.71,wetland,0.556735179
SRR9691045,SAMN12282977,PRJNA554750,soil metagenome,,33.23,118.33,wetland,0.366175571
SRR9691046,SAMN12282978,PRJNA554750,soil metagenome,,31.71,117.33,wetland,1.207490281
SRR9691047,SAMN12282971,PRJNA554750,soil metagenome,,40.9,121.83,wetland,0.603831999
SRR9691048,SAMN12282972,PRJNA554750,soil metagenome,China: Wuliangsuhai,40.86,108.85,wetland,0.118398178
SRR9691049,SAMN12282973,PRJNA554750,soil metagenome,,38.96,115.95,wetland,0.860079277
SRR9691050,SAMN12282974,PRJNA554750,soil metagenome,,38.56,106.19,wetland,0.821428325
SRR9691051,SAMN12282969,PRJNA554750,soil metagenome,,45.07,122.31,wetland,0.473654502
SRR9691052,SAMN12282970,PRJNA554750,soil metagenome,,43.62,116.71,wetland,1.878547103
SRR9691053,SAMN12282961,PRJNA554750,soil metagenome,China: Mohe,52.96,122.56,wetland,2.326352235
SRR9691054,SAMN12282962,PRJNA554750,soil metagenome,,49.32,117.67,wetland,0.387925341
SRR9691055,SAMN12282963,PRJNA554750,soil metagenome,,48.26,134.66,wetland,0.383527004
SRR9691056,SAMN12282964,PRJNA554750,soil metagenome,,47.19,124.22,wetland,1.569580253
SRR9691057,SAMN12282965,PRJNA554750,soil metagenome,,46.83,130.31,wetland,2.447402243
SRR9691058,SAMN12282966,PRJNA554750,soil metagenome,,46.53,125.19,wetland,0.261882938
SRR9691059,SAMN12282967,PRJNA554750,soil metagenome,,45.78,126.55,wetland,1.839805486
SRR9691060,SAMN12282968,PRJNA554750,soil metagenome,,45.36,132.32,wetland,2.958729676
SRR9711195,SAMN11532580,PRJNA539174,peat metagenome,USA: New York,42.5488,-76.2662,bog,0.222660073
SRR9711196,SAMN11532137,PRJNA539175,peat metagenome,USA: New York,42.5488,-76.2662,bog,0.400036666
